"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045088","regulation of innate immune response","34/558","482/18842",0.0705394190871369,2.38190633412157,5.36907234803427,2.94895351672107e-06,0.000693593867132796,0.000693593867132796,"TICAM1/ZCCHC3/CD274/IFIH1/BCL10/DDX60/PIM1/TBK1/SLC15A3/NFE2L2/IRAK2/IRF7/NOD2/TNF/NR1D1/BIRC2/TNFAIP3/USP18/IRF1/OASL/HAVCR2/ISG15/DHX58/IFNB1/SERPING1/IFI16/BTK/RSAD2/CYLD/NFKBIZ/EREG/RIOK3/NFKBIA/STAT2",34
"GO:0002237","response to molecule of bacterial origin","26/558","319/18842",0.0815047021943574,2.75217132391771,5.51378356425828,3.41755766042271e-06,0.000772893809357136,0.000772893809357136,"TICAM1/CXCL2/CSF2/CD274/ZFP36/BCL10/FOXP1/SELE/IRAK2/NOD2/TNF/NR1D1/TNFAIP3/CSF3/HAVCR2/CCL2/GNRH1/BTK/NFKBIZ/ZC3H12A/S100A7/NFKB1/IL1A/PDE4B/CYP1A1/NFKBIB",26
"GO:0032496","response to lipopolysaccharide","25/558","302/18842",0.0827814569536424,2.79528353390776,5.49433482902993,3.99742387614209e-06,0.000870550088582056,0.000870550088582056,"TICAM1/CSF2/CD274/ZFP36/BCL10/FOXP1/SELE/IRAK2/NOD2/TNF/NR1D1/TNFAIP3/CSF3/HAVCR2/CCL2/GNRH1/BTK/NFKBIZ/ZC3H12A/S100A7/NFKB1/IL1A/PDE4B/CYP1A1/NFKBIB",25
"GO:0030217","T cell differentiation","23/558","265/18842",0.0867924528301887,2.9307229323054,5.52953446532945,4.42695963395853e-06,0.000929661523131291,0.000929661523131291,"IKZF3/FOXP1/TBK1/NFE2L2/IFNL1/IRF4/SOCS5/FOXO3/IRF1/NFKBID/IL23A/PRDM1/ZBTB1/IFNB1/GLI3/RSAD2/NFKBIZ/JUNB/ZC3H12A/IL1A/DUSP10/SEMA4A/STAT5A",23
"GO:0002218","activation of innate immune response","26/558","326/18842",0.0797546012269939,2.6930756206434,5.38697596767486,5.06998837948258e-06,0.00102798385073647,0.00102798385073647,"TICAM1/ZCCHC3/CD274/IFIH1/BCL10/DDX60/TBK1/SLC15A3/IRAK2/IRF7/NOD2/TNF/NR1D1/BIRC2/TNFAIP3/IRF1/OASL/HAVCR2/DHX58/IFI16/BTK/RSAD2/CYLD/NFKBIZ/RIOK3/NFKBIA",26
"GO:0032608","interferon-beta production","10/558","58/18842",0.172413793103448,5.82190087751823,6.42497886518289,6.95118364850995e-06,0.00131848257591092,0.00131848257591092,"IFIH1/TBK1/IRF7/ZBTB20/RELB/IRF1/ISG15/OAS2/RIOK3/REL",10
"GO:0032648","regulation of interferon-beta production","10/558","58/18842",0.172413793103448,5.82190087751823,6.42497886518289,6.95118364850995e-06,0.00131848257591092,0.00131848257591092,"IFIH1/TBK1/IRF7/ZBTB20/RELB/IRF1/ISG15/OAS2/RIOK3/REL",10
"GO:0050673","epithelial cell proliferation","27/558","356/18842",0.0758426966292135,2.56098223994201,5.19439479269216,8.47296866409295e-06,0.00155690799202708,0.00155690799202708,"FBXW7/SIX4/ZFP36/NEAT1/CDKN1B/EGR3/SCG2/ZEB2/NOD2/TNF/NR1D1/VDR/TNFAIP3/NR4A3/PROX1/THAP1/CCL2/BTK/F3/NFKBIZ/MTSS1/DUSP10/EREG/CD34/NKX3-1/STAT5A/NGFR",27
"GO:0039530","MDA-5 signaling pathway","5/558","11/18842",0.454545454545455,15.3486477680026,8.31580110515534,8.91608075483803e-06,0.00158868347995296,0.00158868347995296,"IFIH1/DDX60/IRF7/DHX58/RIOK3",5
"GO:0007249","canonical NF-kappaB signal transduction","26/558","339/18842",0.0766961651917404,2.58980133430605,5.16006413769199,1.01948270958273e-05,0.00176310539186661,0.00176310539186661,"TICAM1/PARP10/BCL10/TBK1/IRAK2/NOD2/SNIP1/TNF/RELB/NR1D1/MIER1/BIRC2/TNFAIP3/BTK/CYLD/ZC3H12A/NFKB1/IL1A/TNFSF10/LTB/BCL3/RIOK3/PER1/TANK/NFKBIA/REL",26
